Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
WormBase	WBGene00020589	T19H12.3	coding	CCD66999	BX284605
WormBase	WBGene00020590	T19H12.6	coding	CCD67002	BX284605
WormBase	WBGene00020591	T19H12.8	sequence	BX284605	
WormBase	WBGene00020592	T19H12.9	coding	CCD67005	BX284605
WormBase	WBGene00020593	T19H12.10	coding	CCD67006	BX284605
WormBase	WBGene00020594	T19H12.11	coding	CCD67009	BX284605
WormBase	WBGene00020595	T20B5.2	coding	CCD68584	BX284606
WormBase	WBGene00020596	T20B5.3b	coding	CCD68585	BX284606
WormBase	WBGene00020596	T20B5.3a	coding	CCD68586	BX284606
WormBase	WBGene00020597	T20B6.1	coding	CCD72017	BX284603
WormBase	WBGene00020598	T20B6.2	coding	CCD72015	BX284603
WormBase	WBGene00020599	T20B6.3	coding	CCD72016	BX284603
WormBase	WBGene00020600	T20B12.1	coding	CCD69079	BX284603
WormBase	WBGene00020601	T20B12.3	coding	CCD69072	BX284603
WormBase	WBGene00020602	T20B12.4	coding	CCD69073	BX284603
WormBase	WBGene00020603	T20B12.5	coding	CCD69074	BX284603
WormBase	WBGene00020604	T20B12.7	coding	CCD69077	BX284603
WormBase	WBGene00020605	T20B12.9	coding	CCD69080	BX284603
WormBase	WBGene00020607	T20D4.1	coding	CCD62932	BX284605
WormBase	WBGene00020608	T20D4.2	coding	CCD62933	BX284605
WormBase	WBGene00020609	T20D4.3b	coding	CZR14580	BX284605
WormBase	WBGene00020609	T20D4.3a	coding	CZR14579	BX284605
WormBase	WBGene00020611	T20D4.5	coding	CCD62935	BX284605
WormBase	WBGene00020612	T20D4.6	coding	CCD62936	BX284605
WormBase	WBGene00020613	T20D4.7	coding	CCD62937	BX284605
WormBase	WBGene00020614	T20D4.8	sequence	BX284605	
WormBase	WBGene00020615	T20D4.9	sequence	BX284605	
WormBase	WBGene00020616	T20D4.10	coding	CCD62939	BX284605
WormBase	WBGene00020617	T20D4.11	coding	CCD62940	BX284605
WormBase	WBGene00020618	T20D4.12	coding	CCD62941	BX284605
WormBase	WBGene00020619	T20D4.13	sequence	BX284605	
WormBase	WBGene00020620	T20D4.15	coding	CCD62942	BX284605
WormBase	WBGene00020622	T20D4.17	sequence	BX284605	
WormBase	WBGene00020623	T20D4.18	coding	CCD62944	BX284605
WormBase	WBGene00020624	T20D4.19	coding	CCD62945	BX284605
WormBase	WBGene00020625	T20F5.3	coding	CCD67783	BX284601
WormBase	WBGene00020626	T20F5.4	coding	CCD67780	BX284601
WormBase	WBGene00020627	T20F5.5	coding	CCD67785	BX284601
WormBase	WBGene00020628	T20F5.6	coding	CCD67781	BX284601
WormBase	WBGene00020629	T20F5.7	coding	CCD67782	BX284601
WormBase	WBGene00020630	T20F7.1	coding	CCD71068	BX284606
WormBase	WBGene00020631	T20F7.3	coding	CCD71064	BX284606
WormBase	WBGene00020632	T20F7.5	sequence	BX284606	
WormBase	WBGene00020633	T20F7.6	coding	CCD71066	BX284606
WormBase	WBGene00020634	T20F7.7	coding	CCD71067	BX284606
WormBase	WBGene00020635	T20H4.2	coding	CCD73348	BX284603
WormBase	WBGene00020636	T20H4.5	coding	CCD73352	BX284603
WormBase	WBGene00020637	T20H9.1	coding	CCD67061	BX284603
WormBase	WBGene00020638	T20H9.2	coding	CCD67066	BX284603
WormBase	WBGene00020639	T20H9.3	coding	CCD67062	BX284603
WormBase	WBGene00020640	T20H9.4	coding	CCD67063	BX284603
WormBase	WBGene00020641	T20H9.5	sequence	BX284603	
WormBase	WBGene00020642	T20H9.6	coding	CCD67064	BX284603
WormBase	WBGene00020645	T21D9.2	coding	CCD71585	BX284606
WormBase	WBGene00020646	T21D11.1	coding	CCD61839	BX284603
WormBase	WBGene00020647	T21D12.3	coding	CCD72523	BX284604
WormBase	WBGene00020648	T21D12.7	coding	CCD72531	BX284604
WormBase	WBGene00020649	T21D12.9c	coding	CCD72527	BX284604
WormBase	WBGene00020649	T21D12.9a	coding	CCD72526	BX284604
WormBase	WBGene00020650	T21D12.11	coding	CCD72528	BX284604
WormBase	WBGene00020651	T21D12.12	coding	CCD72529	BX284604
WormBase	WBGene00020652	T21E3.1	coding	CCD71367	BX284601
WormBase	WBGene00020653	T21E3.2	coding	CCD71368	BX284601
WormBase	WBGene00020655	T21E12.3	coding	CCD64269	BX284601
WormBase	WBGene00020656	T21E12.5	coding	CCD64268	BX284601
WormBase	WBGene00020657	T21F2.1a	coding	CCD64117	BX284606
WormBase	WBGene00020657	T21F2.1b	coding	CCD64118	BX284606
WormBase	WBGene00020658	T21F4.1	coding	SMQ44708	BX284606
WormBase	WBGene00020659	T21G5.1	coding	CCD67589	BX284601
WormBase	WBGene00020660	T21G5.2	coding	CCD67590	BX284601
WormBase	WBGene00020661	T21G5.4	coding	CCD67592	BX284601
WormBase	WBGene00020662	T21H3.1b	coding	CCD69967	BX284605
WormBase	WBGene00020662	T21H3.1a	coding	CCD69966	BX284605
WormBase	WBGene00020663	T21H3.4a	coding	CCD69971	BX284605
WormBase	WBGene00020663	T21H3.4c	coding	CTQ86904	BX284605
WormBase	WBGene00020663	T21H3.4b	coding	CTQ86903	BX284605
WormBase	WBGene00020664	T21H3.5a	coding	CCD69970	BX284605
WormBase	WBGene00020664	T21H3.5b	sequence	BX284605	
WormBase	WBGene00020665	T22B2.1	coding	CCD71422	BX284606
WormBase	WBGene00020666	T22B2.2	coding	CCD71423	BX284606
WormBase	WBGene00020667	T22B2.3	coding	CCD71424	BX284606
WormBase	WBGene00020669	T22B2.5	coding	CCD71426	BX284606
WormBase	WBGene00020670	T22B2.6	coding	CCD71428	BX284606
WormBase	WBGene00020672	T22B7.3	coding	CCD74411	BX284606
WormBase	WBGene00020673	T22B7.4	coding	CCD74412	BX284606
WormBase	WBGene00020674	T22B7.7	coding	CCD74414	BX284606
WormBase	WBGene00020675	T22B11.1	coding	CCD70236	BX284604
WormBase	WBGene00020678	T22B11.4a	coding	CCD70238	BX284604
WormBase	WBGene00020678	T22B11.4c	coding	SFQ94295	BX284604
WormBase	WBGene00020678	T22B11.4b	coding	CCD70239	BX284604
WormBase	WBGene00020679	T22B11.5b	coding	CDH93321	BX284604
WormBase	WBGene00020679	T22B11.5a	coding	CCD70240	BX284604
WormBase	WBGene00020680	T22D1.1	coding	CCD62015	BX284604
WormBase	WBGene00020682	T22D1.3c	coding	CDK13407	BX284604
WormBase	WBGene00020682	T22D1.3b	sequence	BX284604	
WormBase	WBGene00020682	T22D1.3e	coding	CDK13408	BX284604
WormBase	WBGene00020682	T22D1.3a	coding	CCD62017	BX284604
WormBase	WBGene00020682	T22D1.3d	sequence	BX284604	
WormBase	WBGene00020683	T22D1.4	coding	CCD62020	BX284604
WormBase	WBGene00020684	T22D1.5	coding	CCD62021	BX284604
WormBase	WBGene00020686	T22D1.8	coding	CCD62023	BX284604
WormBase	WBGene00020687	T22D1.10	coding	CCD62026	BX284604
WormBase	WBGene00020688	T22D1.11	coding	CCD62027	BX284604
WormBase	WBGene00020689	T22D1.12a	coding	CCD62029	BX284604
WormBase	WBGene00020689	T22D1.12b	coding	CDK13410	BX284604
WormBase	WBGene00020690	T22E5.1a	coding	CCD72842	BX284606
WormBase	WBGene00020690	T22E5.1b	coding	CCD72843	BX284606
WormBase	WBGene00020691	T22E5.3	coding	CCD72845	BX284606
WormBase	WBGene00020692	T22E5.6	coding	CCD72847	BX284606
WormBase	WBGene00020693	T22E7.1b	coding	CCD61915	BX284601
WormBase	WBGene00020693	T22E7.1a	coding	CCD61914	BX284601
WormBase	WBGene00020694	T22E7.2	coding	CCD61916	BX284601
WormBase	WBGene00020695	T22F3.2b	coding	CCD70897	BX284605
WormBase	WBGene00020695	T22F3.2a	coding	CCD70896	BX284605
WormBase	WBGene00020696	T22F3.3c	coding	CZR14581	BX284605
WormBase	WBGene00020696	T22F3.3b	coding	CCD70899	BX284605
WormBase	WBGene00020696	T22F3.3d	coding	CZR14582	BX284605
WormBase	WBGene00020696	T22F3.3a	coding	CCD70898	BX284605
WormBase	WBGene00020697	T22F3.7	coding	CCD70903	BX284605
WormBase	WBGene00020698	T22F3.8	coding	CCD70904	BX284605
WormBase	WBGene00020699	T22F3.10	coding	CCD70905	BX284605
WormBase	WBGene00020700	T22F3.11	coding	CCD70906	BX284605
WormBase	WBGene00020701	T22F7.1	coding	CCD61812	BX284603
WormBase	WBGene00020702	T22F7.3	coding	CCD61815	BX284603
WormBase	WBGene00020703	T22F7.4	coding	CCD61813	BX284603
WormBase	WBGene00020704	T22F7.5	coding	CCD61814	BX284603
WormBase	WBGene00020705	T22H9.1a	coding	CCD74230	BX284605
WormBase	WBGene00020705	T22H9.1b	coding	CTQ86905	BX284605
WormBase	WBGene00020706	T22H9.2b	coding	CCD74232	BX284605
WormBase	WBGene00020706	T22H9.2a	coding	CCD74231	BX284605
WormBase	WBGene00020707	T22H9.3	coding	CCD74233	BX284605
WormBase	WBGene00020708	T22H9.4	coding	CCD74234	BX284605
WormBase	WBGene00020709	T23B3.1b	coding	CCD64897	BX284601
WormBase	WBGene00020709	T23B3.1a	coding	CCD64892	BX284601
WormBase	WBGene00020710	T23B3.2	coding	CCD64893	BX284601
WormBase	WBGene00020711	T23B3.3	sequence	BX284601	
WormBase	WBGene00020712	T23B3.4	coding	CCD64898	BX284601
WormBase	WBGene00020713	T23B3.5	coding	CCD64895	BX284601
WormBase	WBGene00020714	T23B3.6	coding	CCD64896	BX284601
WormBase	WBGene00020715	T23B7.1	coding	CCD66522	BX284602
WormBase	WBGene00020716	T23B12.1	coding	CCD72913	BX284605
WormBase	WBGene00020717	T23B12.2	coding	CCD72914	BX284605
WormBase	WBGene00020718	T23B12.3	coding	CCD72915	BX284605
WormBase	WBGene00020719	T23B12.4	coding	CCD72916	BX284605
WormBase	WBGene00020720	T23B12.5	coding	CCD72917	BX284605
WormBase	WBGene00020721	T23B12.6	coding	CCD72918	BX284605
WormBase	WBGene00020722	T23B12.8a	coding	CCD72920	BX284605
WormBase	WBGene00020722	T23B12.8b	coding	CCD72922	BX284605
WormBase	WBGene00020725	T23C6.3	coding	CCD61704	BX284606
WormBase	WBGene00020726	T23C6.4	coding	CCD61705	BX284606
WormBase	WBGene00020727	T23C6.5	coding	CCD61706	BX284606
WormBase	WBGene00020728	T23E1.1	coding	CCD74001	BX284604
WormBase	WBGene00020729	T23E1.2	sequence	BX284604	
WormBase	WBGene00020730	T23E1.3a	coding	CCD74002	BX284604
WormBase	WBGene00020730	T23E1.3b	coding	CDH92940	BX284604
WormBase	WBGene00020732	T23E7.2f	coding	CCQ25669	BX284606
WormBase	WBGene00020732	T23E7.2b	coding	CCD83562	BX284606
WormBase	WBGene00020732	T23E7.2d	coding	CCD83564	BX284606
WormBase	WBGene00020732	T23E7.2c	coding	CCD83563	BX284606
WormBase	WBGene00020732	T23E7.2e	coding	CCD83565	BX284606
WormBase	WBGene00020732	T23E7.2a	coding	CCD83561	BX284606
WormBase	WBGene00020735	T23F2.2a	coding	CCD68066	BX284606
WormBase	WBGene00020735	T23F2.2b	coding	CCD68067	BX284606
WormBase	WBGene00020736	T23F2.3	coding	CCD68068	BX284606
WormBase	WBGene00020737	T23F2.4	coding	CCD68069	BX284606
WormBase	WBGene00020738	T23F2.5	coding	CCD68070	BX284606
WormBase	WBGene00020739	T23F4.1	sequence	BX284602	
WormBase	WBGene00020740	T23F4.2a	coding	CCD73620	BX284602
WormBase	WBGene00020740	T23F4.2b	coding	CUV67084	BX284602
WormBase	WBGene00020740	T23F4.2d	coding	CUV67086	BX284602
WormBase	WBGene00020740	T23F4.2c	coding	CUV67085	BX284602
WormBase	WBGene00020741	T23F4.3	coding	CCD73621	BX284602
WormBase	WBGene00020742	T23H2.3	coding	CCD70774	BX284601
WormBase	WBGene00020743	T23H2.4	coding	CCD70772	BX284601
WormBase	WBGene00020744	T24A6.1b	coding	CZR14587	BX284605
WormBase	WBGene00020744	T24A6.1a	coding	CZR14586	BX284605
WormBase	WBGene00020746	T24A6.5	coding	CCD63569	BX284605
WormBase	WBGene00020747	T24A6.7	coding	CCD63571	BX284605
WormBase	WBGene00020748	T24A6.8a	coding	CCD63572	BX284605
WormBase	WBGene00020748	T24A6.8b	coding	CZR14589	BX284605
WormBase	WBGene00020749	T24A6.10c	sequence	BX284605	
WormBase	WBGene00020749	T24A6.10b	sequence	BX284605	
WormBase	WBGene00020749	T24A6.10d	coding	CZR14584	BX284605
WormBase	WBGene00020749	T24A6.10a	coding	CCD63573	BX284605
WormBase	WBGene00020750	T24A6.11	coding	CCD63574	BX284605
WormBase	WBGene00020751	T24A6.12	sequence	BX284605	
WormBase	WBGene00020752	T24A6.13	coding	CCD63575	BX284605
WormBase	WBGene00020753	T24A6.16b	coding	CZR14585	BX284605
WormBase	WBGene00020753	T24A6.16a	coding	CCD63577	BX284605
WormBase	WBGene00020754	T24A6.17	coding	CCD63578	BX284605
WormBase	WBGene00020755	T24A6.19	coding	CCD63580	BX284605
WormBase	WBGene00020756	T24A6.20	coding	CCD63581	BX284605
WormBase	WBGene00020757	T24C4.1	coding	CCD69955	BX284603
WormBase	WBGene00020758	T24C4.2	coding	CCD69956	BX284603
WormBase	WBGene00020759	T24C4.3	coding	CCD69957	BX284603
WormBase	WBGene00020760	T24C4.4	coding	CCD69958	BX284603
WormBase	WBGene00020761	T24C4.5	coding	CCD69959	BX284603
WormBase	WBGene00020762	T24C4.6a	coding	CCD69960	BX284603
WormBase	WBGene00020762	T24C4.6b	coding	CCD69961	BX284603
WormBase	WBGene00020763	T24C4.7	coding	CCD69963	BX284603
WormBase	WBGene00020764	T24C12.1	coding	CCD71504	BX284606
WormBase	WBGene00020765	T24C12.3	coding	CCD71506	BX284606
WormBase	WBGene00020766	T24C12.4	coding	CCD71507	BX284606
WormBase	WBGene00020767	T24D8.1	coding	CCD71459	BX284606
WormBase	WBGene00020769	T24D8.6	coding	CCD71463	BX284606
WormBase	WBGene00020770	T24D11.1b	coding	CDG24094	BX284606
WormBase	WBGene00020770	T24D11.1a	coding	CDG24093	BX284606
WormBase	WBGene00020770	T24D11.1c	coding	CCD68908	BX284606
WormBase	WBGene00020770	T24D11.1d	coding	CDG24095	BX284606
WormBase	WBGene00020770	T24D11.1f	coding	CDH93027	BX284606
WormBase	WBGene00020770	T24D11.1e	coding	CDG24096	BX284606
WormBase	WBGene00020771	T24E12.1	coding	CCD69340	BX284602
WormBase	WBGene00020772	T24E12.2	coding	CCD69329	BX284602
WormBase	WBGene00020773	T24E12.3	coding	CCD69330	BX284602
WormBase	WBGene00020774	T24E12.5	coding	CCD69332	BX284602
WormBase	WBGene00020775	T24E12.6b	coding	CCD69339	BX284602
WormBase	WBGene00020775	T24E12.6a	coding	CCD69333	BX284602
WormBase	WBGene00020777	T24E12.10	coding	CCD69336	BX284602
WormBase	WBGene00020778	T24E12.11	coding	CCD69337	BX284602
WormBase	WBGene00020779	T24G10.2	coding	CCD71519	BX284603
WormBase	WBGene00020781	T24H7.2	coding	CCD66143	BX284602
WormBase	WBGene00020782	T24H7.3	coding	CCD66144	BX284602
WormBase	WBGene00020783	T24H7.4	coding	CCD66145	BX284602
WormBase	WBGene00020784	T24H7.5c	coding	CCD66148	BX284602
WormBase	WBGene00020784	T24H7.5a	coding	CCD66146	BX284602
WormBase	WBGene00020784	T24H7.5b	coding	CCD66147	BX284602
WormBase	WBGene00020785	T25B2.1	coding	CCD66695	BX284606
WormBase	WBGene00020786	T25B2.2c	coding	CCD66697	BX284606
WormBase	WBGene00020786	T25B2.2a	coding	CCD66693	BX284606
WormBase	WBGene00020786	T25B2.2b	coding	CCD66694	BX284606
WormBase	WBGene00020787	T25B6.1	coding	CCD65387	BX284606
WormBase	WBGene00020788	T25B6.2	coding	CCD65388	BX284606
WormBase	WBGene00020789	T25B6.3	coding	CCD65389	BX284606
WormBase	WBGene00020790	T25B6.4	coding	CCD65390	BX284606
WormBase	WBGene00020791	T25B6.5	coding	CCD65391	BX284606
WormBase	WBGene00020792	T25B6.6	coding	CCD65392	BX284606
WormBase	WBGene00020793	T25D1.1	coding	CCD72693	BX284606
WormBase	WBGene00020794	T25D1.2	coding	CCD72694	BX284606
WormBase	WBGene00020795	T25D1.3	coding	CCD72695	BX284606
WormBase	WBGene00020796	T25D3.2	coding	CCD72839	BX284602
WormBase	WBGene00020797	T25D3.3	coding	CCD72840	BX284602
WormBase	WBGene00020798	T25D3.4c	coding	CTQ86537	BX284602
WormBase	WBGene00020798	T25D3.4a	coding	CCD72841	BX284602
WormBase	WBGene00020798	T25D3.4b	coding	CTQ86536	BX284602
WormBase	WBGene00020799	T25D10.1	coding	CCD72073	BX284602
WormBase	WBGene00020800	T25D10.2a	coding	CCD72074	BX284602
WormBase	WBGene00020800	T25D10.2b	coding	CCD72078	BX284602
WormBase	WBGene00020801	T25D10.4	coding	CCD72076	BX284602
WormBase	WBGene00020802	T25D10.5	coding	CCD72077	BX284602
WormBase	WBGene00020803	T25E4.1	coding	CCD64853	BX284602
WormBase	WBGene00020804	T25E4.2	coding	CCD64854	BX284602
WormBase	WBGene00020805	T25F10.1	coding	CCD74235	BX284605
WormBase	WBGene00020806	T25F10.3	coding	CCD74237	BX284605
WormBase	WBGene00020807	T25F10.4	coding	CCD74238	BX284605
WormBase	WBGene00020808	T25F10.6a	coding	CCD74240	BX284605
WormBase	WBGene00020808	T25F10.6b	coding	CCD74241	BX284605
WormBase	WBGene00020809	T25G12.1	coding	CCD74452	BX284606
WormBase	WBGene00020810	T25G12.2	coding	CCD74459	BX284606
WormBase	WBGene00020811	T25G12.3	coding	CCD74458	BX284606
WormBase	WBGene00020812	T25G12.5	coding	CCD74454	BX284606
WormBase	WBGene00020813	T25G12.6	coding	CCD74457	BX284606
WormBase	WBGene00020817	T25G12.11	coding	CCD74456	BX284606
WormBase	WBGene00020819	T26A5.2a	coding	CCD63218	BX284603
WormBase	WBGene00020819	T26A5.2b	coding	CCD63208	BX284603
WormBase	WBGene00020820	T26A5.4	coding	CCD63217	BX284603
WormBase	WBGene00020821	T26A5.5c	coding	CTQ86586	BX284603
WormBase	WBGene00020821	T26A5.5b	coding	CCD63211	BX284603
WormBase	WBGene00020821	T26A5.5a	coding	CCD63210	BX284603
WormBase	WBGene00020822	T26A5.6	coding	CCD63212	BX284603
WormBase	WBGene00020823	T26A5.8	coding	CCD63215	BX284603
WormBase	WBGene00020824	T26A8.1	coding	CCD73160	BX284604
WormBase	WBGene00020825	T26A8.2	coding	CCD73162	BX284604
WormBase	WBGene00020826	T26A8.3	coding	CCD73163	BX284604
WormBase	WBGene00020827	T26A8.4	coding	CCD73161	BX284604
WormBase	WBGene00020828	T26C11.2	coding	CCD64526	BX284606
WormBase	WBGene00020829	T26C11.3	coding	CCD64532	BX284606
WormBase	WBGene00020830	T26C11.4b	coding	CCD64524	BX284606
WormBase	WBGene00020830	T26C11.4a	coding	CCD64523	BX284606
WormBase	WBGene00020831	T26C12.1	coding	CCD74004	BX284604
WormBase	WBGene00020832	T26C12.2	coding	CCD74005	BX284604
WormBase	WBGene00020833	T26C12.3b	coding	CDH92974	BX284604
WormBase	WBGene00020833	T26C12.3a	coding	CDH92973	BX284604
WormBase	WBGene00020834	T27A1.2b	coding	CUR29986	BX284602
WormBase	WBGene00020834	T27A1.2a	coding	CCD73625	BX284602
WormBase	WBGene00020834	T27A1.2c	sequence	BX284602	
WormBase	WBGene00020835	T27A1.3b	coding	CUR29979	BX284602
WormBase	WBGene00020835	T27A1.3a	coding	CUR29987	BX284602
WormBase	WBGene00020836	T27A1.4	coding	CCD73627	BX284602
WormBase	WBGene00020837	T27A1.5a	coding	CCD73628	BX284602
WormBase	WBGene00020837	T27A1.5b	coding	CCD73629	BX284602
WormBase	WBGene00020838	T27A3.1e	coding	CCD72001	BX284601
WormBase	WBGene00020838	T27A3.1d	coding	CCD72000	BX284601
WormBase	WBGene00020838	T27A3.1c	coding	CCD71999	BX284601
WormBase	WBGene00020838	T27A3.1b	coding	CCD71998	BX284601
WormBase	WBGene00020838	T27A3.1a	coding	CCD71997	BX284601
WormBase	WBGene00020839	T27A3.2	coding	CCD72002	BX284601
WormBase	WBGene00020840	T27A3.4	coding	CCD72004	BX284601
WormBase	WBGene00020841	T27A3.5	coding	CCD72005	BX284601
WormBase	WBGene00020842	T27A3.6	coding	CCD72006	BX284601
WormBase	WBGene00020843	T27A3.7	coding	CCD72007	BX284601
WormBase	WBGene00020844	T27A10.2	coding	CCD65084	BX284606
WormBase	WBGene00020845	T27A10.5	coding	CCD65081	BX284606
WormBase	WBGene00020846	T27A10.6	coding	CCD65082	BX284606
WormBase	WBGene00020847	T27A10.7	coding	CCD65083	BX284606
WormBase	WBGene00020849	T27B7.2	coding	CCD74243	BX284605
WormBase	WBGene00020850	T27B7.3	coding	CCD74244	BX284605
WormBase	WBGene00020851	T27B7.5a	coding	CCD74250	BX284605
WormBase	WBGene00020851	T27B7.5b	sequence	BX284605	
WormBase	WBGene00020852	T27B7.6b	coding	CCD74247	BX284605
WormBase	WBGene00020852	T27B7.6c	sequence	BX284605	
WormBase	WBGene00020852	T27B7.6d	sequence	BX284605	
WormBase	WBGene00020852	T27B7.6a	coding	CCD74246	BX284605
WormBase	WBGene00020853	T27B7.7b	sequence	BX284605	
WormBase	WBGene00020853	T27B7.7a	coding	CCD74248	BX284605
WormBase	WBGene00020854	T27C4.1	coding	CCD74252	BX284605
WormBase	WBGene00020855	T27C4.2b	coding	CZR14536	BX284605
WormBase	WBGene00020855	T27C4.2a	coding	CZR14535	BX284605
WormBase	WBGene00020856	T27C10.1	coding	CCD71550	BX284601
WormBase	WBGene00020857	T27C10.2	coding	CCD71549	BX284601
WormBase	WBGene00020858	T27C10.3	coding	CCD71544	BX284601
WormBase	WBGene00020859	T27C10.4	coding	CCD71545	BX284601
WormBase	WBGene00020860	T27C10.7	coding	CCD71546	BX284601
WormBase	WBGene00020861	T27E4.1	coding	CCD65661	BX284605
WormBase	WBGene00020862	T27E4.4	coding	CCD65664	BX284605
WormBase	WBGene00020863	T27E4.5	coding	CCD65665	BX284605
WormBase	WBGene00020864	T27E4.6a	coding	CCD65666	BX284605
WormBase	WBGene00020864	T27E4.6b	sequence	BX284605	
WormBase	WBGene00020865	T27E4.7	coding	CCD65667	BX284605
WormBase	WBGene00020866	T27F7.1	coding	CCD72089	BX284602
WormBase	WBGene00020867	T27F7.2c	coding	CCD72090	BX284602
WormBase	WBGene00020867	T27F7.2a	coding	CCD72093	BX284602
WormBase	WBGene00020867	T27F7.2b	coding	CCD72094	BX284602
WormBase	WBGene00020868	T27F7.3	coding	CCD72092	BX284602
WormBase	WBGene00020869	T28A11.2	coding	CCD70579	BX284605
WormBase	WBGene00020870	T28A11.3	coding	CCD70562	BX284605
WormBase	WBGene00020871	T28A11.4	coding	CCD70563	BX284605
WormBase	WBGene00020872	T28A11.5	sequence	BX284605	
WormBase	WBGene00020873	T28A11.6a	sequence	BX284605	
WormBase	WBGene00020873	T28A11.6b	sequence	BX284605	
WormBase	WBGene00020874	T28A11.7	coding	CCD70565	BX284605
WormBase	WBGene00020875	T28A11.13	coding	CCD70570	BX284605
WormBase	WBGene00020877	T28A11.15	coding	CCD70571	BX284605
WormBase	WBGene00020878	T28A11.16	coding	CCD70572	BX284605
WormBase	WBGene00020879	T28A11.17	coding	CCD70573	BX284605
WormBase	WBGene00020880	T28A11.18	coding	CCD70574	BX284605
WormBase	WBGene00020881	T28A11.19	coding	CCD70575	BX284605
WormBase	WBGene00020882	T28A11.20	coding	CCD70576	BX284605
WormBase	WBGene00020883	T28A11.21	coding	CCD70577	BX284605
WormBase	WBGene00020884	T28B4.1b	coding	CCD69937	BX284606
WormBase	WBGene00020884	T28B4.1a	coding	CCD69936	BX284606
WormBase	WBGene00020884	T28B4.1c	coding	CCD69938	BX284606
WormBase	WBGene00020885	T28B4.2	sequence	BX284606	
WormBase	WBGene00020886	T28B4.3	coding	CCD69940	BX284606
WormBase	WBGene00020887	T28B4.4	coding	CCD69941	BX284606
WormBase	WBGene00020888	T28C12.1	coding	CCD69479	BX284605
WormBase	WBGene00020889	T28C12.2	coding	CCD69474	BX284605
WormBase	WBGene00020890	T28C12.3	coding	CCD69475	BX284605
WormBase	WBGene00020891	T28C12.4a	coding	CCD69476	BX284605
WormBase	WBGene00020891	T28C12.4b	coding	CCD69477	BX284605
WormBase	WBGene00020892	T28C12.5	sequence	BX284605	
WormBase	WBGene00020893	T28C12.6	coding	CCD69480	BX284605
WormBase	WBGene00020894	T28D9.1	coding	CCD72696	BX284602
WormBase	WBGene00020895	T28D9.3c	sequence	BX284602	
WormBase	WBGene00020895	T28D9.3b	coding	CCD72702	BX284602
WormBase	WBGene00020895	T28D9.3e	sequence	BX284602	
WormBase	WBGene00020895	T28D9.3a	coding	CCD72701	BX284602
WormBase	WBGene00020895	T28D9.3d	coding	CCD72709	BX284602
WormBase	WBGene00020896	T28D9.4b	coding	CCD72705	BX284602
WormBase	WBGene00020896	T28D9.4a	coding	CCD72704	BX284602
WormBase	WBGene00020897	T28D9.7	coding	CCD72711	BX284602
WormBase	WBGene00020898	T28D9.9	coding	CCD72706	BX284602
WormBase	WBGene00020899	T28D9.11	coding	CCD72710	BX284602
WormBase	WBGene00020900	T28F2.1	coding	CCD68369	BX284601
WormBase	WBGene00020901	T28F2.2b	coding	CTQ86379	BX284601
WormBase	WBGene00020901	T28F2.2a	coding	CCD68361	BX284601
WormBase	WBGene00020902	T28F2.4b	coding	CCD68364	BX284601
WormBase	WBGene00020902	T28F2.4a	coding	CCD68363	BX284601
WormBase	WBGene00020903	T28F2.7	coding	CCD68367	BX284601
WormBase	WBGene00020904	T28F12.1	coding	CCD72260	BX284605
WormBase	WBGene00020905	T28H11.7	coding	CCD63840	BX284604
WormBase	WBGene00020906	T28H11.8	coding	CCD63841	BX284604
WormBase	WBGene00020908	VC5.2	coding	CCD70074	BX284605
WormBase	WBGene00020909	W01A11.1a	coding	CCD74260	BX284605
WormBase	WBGene00020909	W01A11.1b	coding	CTQ86907	BX284605
WormBase	WBGene00020910	W01A11.2	coding	CCD74261	BX284605
WormBase	WBGene00020911	W01A11.5	coding	CCD74266	BX284605
WormBase	WBGene00020912	W01A11.7	coding	CCD74268	BX284605
WormBase	WBGene00020913	W01B11.1	coding	CCD73370	BX284601
WormBase	WBGene00020914	W01B11.2b	coding	SOF58722	BX284601
WormBase	WBGene00020914	W01B11.2a	coding	CCD73374	BX284601
WormBase	WBGene00020915	W01B11.3	coding	CCD73371	BX284601
WormBase	WBGene00020917	W01B11.6	coding	CCD73373	BX284601
WormBase	WBGene00020918	W01C8.1	coding	CCD68672	BX284606
WormBase	WBGene00020919	W01C8.3	coding	CCD68665	BX284606
WormBase	WBGene00020920	W01C8.4b	coding	CCD68667	BX284606
WormBase	WBGene00020920	W01C8.4a	coding	CCD68666	BX284606
WormBase	WBGene00020921	W01C8.5a	coding	CCD68668	BX284606
WormBase	WBGene00020921	W01C8.5b	coding	CCD68671	BX284606
WormBase	WBGene00020922	W01H2.2	coding	CCD69765	BX284606
WormBase	WBGene00020923	W02B3.3	coding	CCD63982	BX284603
WormBase	WBGene00020924	W02B3.4	coding	CCD63983	BX284603
WormBase	WBGene00020927	W02B3.7	coding	CCD63986	BX284603
WormBase	WBGene00020929	W02C12.2a	coding	CCD70586	BX284604
WormBase	WBGene00020929	W02C12.2b	coding	CCD70595	BX284604
WormBase	WBGene00020930	W02C12.3g	coding	CCD70593	BX284604
WormBase	WBGene00020930	W02C12.3d	coding	CCD70590	BX284604
WormBase	WBGene00020930	W02C12.3a	coding	CCD70587	BX284604
WormBase	WBGene00020930	W02C12.3e	coding	CCD70591	BX284604
WormBase	WBGene00020930	W02C12.3f	coding	CCD70592	BX284604
